id,antig,m2total,m2cub,ambientes,banios,direccion,barrio,comuna,latitud,longitud,precioUSD,m2precioUSD,comisaria_dista,obelisco_dista,nrobos,sup_espacio_verde,count_gastronomia,count_culturales
3349,100,124,124,1,1,Av. Garay 300,SAN TELMO,1,-34.624193,-58.369764,160000,1290,529.5634075147734,2518.1333094413235,159,137916.345,31,8
3350,22,540,540,1,0,patricios 700,BARRACAS,4,-34.636401,-58.369764,950000,1759,506.4443801328022,3785.789866984329,110,122299.156,11,2
3351,15,540,540,0,2,Av. Patricios  700,BARRACAS,4,-34.636401,-58.369764,1212000,2244,506.4443801328022,3785.789866984329,110,122299.156,11,2
3352,1,500,500,0,0,Avenida Regimiento de Patricios 700,BARRACAS,4,-34.636401,-58.369764,1212000,2424,506.4443801328022,3785.789866984329,110,122299.156,11,2
3353,80,124,124,2,1,Av. Juan de Garay y Balcarce,SAN TELMO,1,-34.624074,-58.369738,165000,1330,527.584901630943,2507.254107469413,158,134899.641,31,8
3354,0,80,80,2,1,Balcarce 1300,SAN TELMO,1,-34.623655,-58.369711,130000,1625,529.1705383110083,2466.529912159487,161,124938.141,32,8
3355,0,78,78,0,0,BALCARCE 1375,SAN TELMO,1,-34.62355,-58.369696,150000,1923.076923,529.4616365915244,2456.69176357833,161,122356.20599999999,33,8
3356,0,237,237,0,0,Leandro N. Alem 1000,SAN NICOLAS,1,-34.602894,-58.369535,520000,2194,357.49240406742706,1107.9117526113,96,308359.413,123,16
3357,40,88,78,0,0,California  al 1300,BARRACAS,4,-34.645848,-58.369269,83000,1064,525.1565508977808,4809.78774059274,55,54268.948000000004,7,0
3358,20,0,500,0,1,Paseo Col���+�������n 200,MONTSERRAT,1,-34.609921,-58.369205,900000,1800,963.2328561109534,1327.8799030038815,66,229840.488,43,34
3359,0,156,156,0,1,VIAMONTE 1300,SAN NICOLAS,1,-34.599347,-58.369115,580000,3718,473.3917732324293,1240.7058356830357,75,362532.893,96,7
3360,0,27,27,0,1,Brandsen 1167,BOCA,4,-34.637261,-58.36907,65000,2407.407407,542.6707109924536,3895.5576649915656,122,116757.667,9,2
3361,0,27,27,0,1,Brandsen 1167,BOCA,4,-34.637261,-58.36907,65000,2407,542.6670746206223,3895.5788683645906,122,116755.888,9,2
